piece,square,is_white,period,count
queen,a3,False,nnue-era,1766
queen,a2,False,nnue-era,2304
pawn,b6,False,nnue-era,13972
pawn,d6,True,nnue-era,4840
bishop,a6,False,nnue-era,3799
pawn,c7,True,nnue-era,1161
bishop,d3,False,nnue-era,3417
king,d3,True,nnue-era,5317
king,e4,True,nnue-era,3761
king,f3,True,nnue-era,7108
queen,d5,False,nnue-era,7200
king,f2,True,nnue-era,10437
queen,d6,False,nnue-era,7251
bishop,b5,True,nnue-era,12310
queen,c7,False,nnue-era,9574
pawn,g3,True,nnue-era,18162
rook,d2,False,nnue-era,4239
king,e1,True,nnue-era,3766
knight,e5,True,nnue-era,17471
knight,e5,False,nnue-era,14982
queen,h5,True,nnue-era,5971
queen,f2,False,nnue-era,2849
king,d1,True,nnue-era,4450
queen,g2,False,nnue-era,2426
queen,f3,True,nnue-era,10994
pawn,h4,True,nnue-era,14495
queen,e7,False,nnue-era,11135
queen,h4,False,nnue-era,4510
knight,f7,True,nnue-era,3202
knight,f7,False,nnue-era,1227
queen,f7,True,nnue-era,3378
king,h8,False,nnue-era,7670
queen,f8,True,nnue-era,1398
bishop,f8,False,nnue-era,2914
pawn,g6,False,nnue-era,23670
bishop,g7,False,nnue-era,13573
bishop,f4,True,nnue-era,14706
knight,e7,False,nnue-era,10797
pawn,a6,False,nnue-era,17190
bishop,b3,True,nnue-era,5725
knight,d5,True,nnue-era,12934
bishop,d8,True,nnue-era,1007
king,d8,False,nnue-era,5071
pawn,e6,True,nnue-era,4560
queen,g6,True,nnue-era,2623
queen,g5,True,nnue-era,3540
king,e8,False,nnue-era,4541
knight,d6,True,nnue-era,4801
king,d7,False,nnue-era,7790
king,e7,False,nnue-era,10494
bishop,e3,True,nnue-era,16508
knight,g4,True,nnue-era,2389
bishop,g4,False,nnue-era,13711
pawn,c6,True,nnue-era,4102
pawn,c6,False,nnue-era,23134
bishop,c6,True,nnue-era,6154
queen,d5,True,nnue-era,5135
bishop,c2,False,nnue-era,1479
bishop,b7,True,nnue-era,1788
rook,c1,True,nnue-era,14749
bishop,f2,True,nnue-era,1703
queen,a4,False,nnue-era,1740
rook,d1,True,nnue-era,21659
queen,d6,True,nnue-era,2977
rook,b7,False,nnue-era,1883
bishop,c5,True,nnue-era,3456
pawn,f3,False,nnue-era,3451
rook,f3,True,nnue-era,3670
rook,b5,False,nnue-era,1697
rook,d4,True,nnue-era,3354
bishop,d4,False,nnue-era,5753
bishop,d4,True,nnue-era,5233
rook,b2,False,nnue-era,4250
queen,f6,True,nnue-era,3189
queen,d1,False,nnue-era,2972
queen,g4,False,nnue-era,3031
queen,g7,True,nnue-era,2831
knight,h3,True,nnue-era,2236
knight,a3,True,nnue-era,2668
knight,b5,True,nnue-era,6923
knight,a4,True,nnue-era,3191
pawn,d3,True,nnue-era,13422
queen,e5,True,nnue-era,4457
bishop,f6,False,nnue-era,7594
queen,h6,True,nnue-era,2939
knight,d6,False,nnue-era,2792
rook,f6,False,nnue-era,3149
rook,e6,False,nnue-era,3266
queen,h7,True,nnue-era,2422
queen,g8,True,nnue-era,1061
queen,c8,True,nnue-era,1501
queen,e1,False,nnue-era,1767
bishop,h3,False,nnue-era,2784
queen,d7,False,nnue-era,9104
pawn,a4,True,nnue-era,13434
pawn,h5,False,nnue-era,13039
knight,e8,False,nnue-era,1797
knight,b4,True,nnue-era,1297
pawn,b4,True,nnue-era,16438
bishop,a2,True,nnue-era,981
rook,e4,True,nnue-era,3566
rook,h8,False,nnue-era,2694
rook,h7,False,nnue-era,1093
queen,b3,True,nnue-era,6133
rook,d5,True,nnue-era,3389
rook,d6,True,nnue-era,3548
rook,d7,True,nnue-era,4677
queen,b3,False,nnue-era,1522
rook,b7,True,nnue-era,4157
pawn,f5,False,nnue-era,17827
rook,a7,True,nnue-era,3834
pawn,h4,False,nnue-era,5244
pawn,f4,False,nnue-era,7925
pawn,a5,True,nnue-era,5455
rook,g1,False,nnue-era,1388
queen,a5,False,nnue-era,6243
pawn,e3,True,nnue-era,15111
queen,b2,False,nnue-era,3911
rook,b1,True,nnue-era,9712
bishop,b4,True,nnue-era,2148
rook,a1,True,nnue-era,3694
knight,h8,True,nnue-era,587
knight,g4,False,nnue-era,7609
king,h1,True,nnue-era,7643
rook,a6,True,nnue-era,2545
queen,b4,False,nnue-era,3147
rook,c6,True,nnue-era,2935
rook,f1,False,nnue-era,2269
king,e6,False,nnue-era,6472
knight,e3,False,nnue-era,3933
queen,d4,False,nnue-era,5189
knight,f1,True,nnue-era,1688
bishop,f3,False,nnue-era,6808
bishop,h6,False,nnue-era,2626
queen,b5,True,nnue-era,2961
queen,a4,True,nnue-era,4187
queen,c2,True,nnue-era,7862
knight,d4,False,nnue-era,12335
knight,f3,False,nnue-era,4075
knight,e1,False,nnue-era,609
queen,e1,True,nnue-era,2711
pawn,b5,True,nnue-era,7977
queen,h3,False,nnue-era,2208
knight,h2,True,nnue-era,1171
queen,d3,False,nnue-era,2486
bishop,d6,False,nnue-era,12913
pawn,f5,True,nnue-era,9170
pawn,g6,True,nnue-era,3837
bishop,g2,True,nnue-era,8657
knight,g1,True,nnue-era,646
pawn,g5,True,nnue-era,8112
knight,f6,True,nnue-era,4749
king,g7,False,nnue-era,12311
queen,c6,False,nnue-era,4016
queen,e8,True,nnue-era,1894
bishop,f4,False,nnue-era,2998
knight,c6,True,nnue-era,5686
queen,f4,True,nnue-era,4161
bishop,h1,False,nnue-era,383
queen,e4,True,nnue-era,5392
queen,h1,True,nnue-era,313
bishop,a4,True,nnue-era,2768
bishop,c2,True,nnue-era,3088
pawn,f6,True,nnue-era,5076
pawn,e3,False,nnue-era,3005
queen,e3,True,nnue-era,5909
rook,d7,False,nnue-era,4254
bishop,d1,True,nnue-era,1186
rook,d1,False,nnue-era,4176
bishop,a3,True,nnue-era,2464
knight,a6,False,nnue-era,3152
knight,c5,False,nnue-era,6532
pawn,c5,True,nnue-era,10296
bishop,e5,False,nnue-era,6071
knight,c4,True,nnue-era,5703
bishop,c7,False,nnue-era,1767
bishop,b8,False,nnue-era,560
pawn,g4,False,nnue-era,6850
pawn,b6,True,nnue-era,2802
queen,b6,False,nnue-era,8151
queen,a8,True,nnue-era,1722
knight,h5,False,nnue-era,4382
knight,f4,False,nnue-era,5303
knight,h3,False,nnue-era,800
knight,f2,False,nnue-era,2368
rook,f2,True,nnue-era,3917
bishop,f2,False,nnue-era,1978
queen,f2,True,nnue-era,2677
knight,f5,True,nnue-era,5086
queen,g3,True,nnue-era,4234
knight,e2,False,nnue-era,2099
bishop,d7,False,nnue-era,12001
bishop,c6,False,nnue-era,4828
rook,a5,False,nnue-era,1831
knight,b3,True,nnue-era,3479
knight,a5,True,nnue-era,1010
queen,a5,True,nnue-era,1554
queen,c7,True,nnue-era,2536
knight,h2,False,nnue-era,503
queen,d8,True,nnue-era,3193
bishop,e8,False,nnue-era,1183
bishop,h5,False,nnue-era,2912
knight,a7,False,nnue-era,416
queen,b8,False,nnue-era,1416
queen,c4,True,nnue-era,3987
bishop,c7,True,nnue-era,1515
queen,b7,False,nnue-era,2040
king,d2,True,nnue-era,7095
bishop,h4,True,nnue-era,3422
queen,e8,False,nnue-era,2740
bishop,f5,True,nnue-era,3116
queen,h5,False,nnue-era,2371
queen,f5,False,nnue-era,3748
knight,e7,True,nnue-era,2498
king,f5,False,nnue-era,3983
king,g4,False,nnue-era,2086
king,h3,False,nnue-era,734
rook,g4,True,nnue-era,1741
bishop,e3,False,nnue-era,2912
rook,e8,True,nnue-era,3958
knight,d3,False,nnue-era,4497
rook,e1,False,nnue-era,3647
knight,d8,True,nnue-era,845
rook,f2,False,nnue-era,3290
queen,g4,True,nnue-era,5611
rook,g2,False,nnue-era,2546
knight,g3,False,nnue-era,2078
rook,h2,False,nnue-era,2207
rook,e3,False,nnue-era,2559
knight,h1,False,nnue-era,391
bishop,a1,False,nnue-era,953
knight,b7,False,nnue-era,550
knight,b5,False,nnue-era,1308
queen,c3,True,nnue-era,3916
bishop,f3,True,nnue-era,5642
bishop,c3,True,nnue-era,3819
bishop,a8,True,nnue-era,874
queen,a8,False,nnue-era,949
bishop,b1,False,nnue-era,513
bishop,f8,True,nnue-era,1180
queen,f3,False,nnue-era,2897
king,c3,True,nnue-era,3423
queen,c5,False,nnue-era,4224
queen,c4,False,nnue-era,2657
king,b2,True,nnue-era,2459
rook,c2,True,nnue-era,2895
knight,b3,False,nnue-era,1884
king,b1,True,nnue-era,3939
pawn,a4,False,nnue-era,6027
queen,c8,False,nnue-era,2451
rook,e3,True,nnue-era,4072
pawn,d3,False,nnue-era,3388
queen,d8,False,nnue-era,4014
knight,d4,True,nnue-era,15614
knight,e3,True,nnue-era,3477
king,g3,True,nnue-era,6116
knight,g2,False,nnue-era,665
knight,f2,True,nnue-era,1143
knight,d1,True,nnue-era,1119
knight,f5,False,nnue-era,5266
knight,d1,False,nnue-era,739
knight,b2,False,nnue-era,1053
rook,e5,False,nnue-era,3273
rook,f5,False,nnue-era,2564
rook,g5,False,nnue-era,1718
knight,c7,True,nnue-era,2867
knight,a8,True,nnue-era,867
knight,h7,True,nnue-era,626
rook,a6,False,nnue-era,1750
bishop,a6,True,nnue-era,1745
knight,a2,False,nnue-era,698
rook,c5,True,nnue-era,2597
rook,c8,True,nnue-era,2825
pawn,g2,False,nnue-era,952
pawn,h1,False,nnue-era,530
queen,f5,True,nnue-era,3207
king,b8,False,nnue-era,2922
rook,b4,True,nnue-era,1640
king,a7,False,nnue-era,1020
rook,b5,True,nnue-era,1971
king,a6,False,nnue-era,926
rook,g7,True,nnue-era,2783
bishop,h4,False,nnue-era,1648
rook,f7,True,nnue-era,3516
rook,d5,False,nnue-era,3151
king,c2,True,nnue-era,4238
rook,c6,False,nnue-era,2346
rook,f3,False,nnue-era,2304
king,b4,True,nnue-era,1636
king,a3,True,nnue-era,918
rook,d3,False,nnue-era,2921
rook,b6,False,nnue-era,1809
rook,b3,False,nnue-era,2322
king,a2,True,nnue-era,1059
king,a5,False,nnue-era,926
rook,e2,True,nnue-era,4276
king,a4,False,nnue-era,775
rook,b2,True,nnue-era,1604
king,b4,False,nnue-era,1457
king,c4,False,nnue-era,1834
rook,h3,False,nnue-era,1622
king,d3,False,nnue-era,1266
king,e3,False,nnue-era,1259
rook,h1,False,nnue-era,1613
queen,h3,True,nnue-era,1873
bishop,d7,True,nnue-era,2518
king,h7,False,nnue-era,7059
knight,d7,False,nnue-era,19805
bishop,a3,False,nnue-era,1535
rook,a3,True,nnue-era,1648
pawn,h5,True,nnue-era,6848
rook,a7,False,nnue-era,1937
rook,g5,True,nnue-era,1721
pawn,h6,True,nnue-era,2736
rook,f4,False,nnue-era,2393
knight,e8,True,nnue-era,654
bishop,b5,False,nnue-era,2847
knight,g6,True,nnue-era,2175
knight,d3,True,nnue-era,2833
knight,c3,False,nnue-era,4679
rook,c2,False,nnue-era,4363
queen,e3,False,nnue-era,2963
rook,e5,True,nnue-era,3579
knight,b7,True,nnue-era,992
knight,a6,True,nnue-era,498
rook,c5,False,nnue-era,2287
rook,c4,False,nnue-era,2982
queen,b8,True,nnue-era,1123
rook,d3,True,nnue-era,3639
king,f6,False,nnue-era,7373
queen,a6,False,nnue-era,1351
queen,a6,True,nnue-era,1753
bishop,a5,False,nnue-era,1820
bishop,b6,False,nnue-era,3312
bishop,e4,False,nnue-era,4986
pawn,c3,False,nnue-era,4142
bishop,g3,False,nnue-era,1737
king,e5,False,nnue-era,3874
king,d5,False,nnue-era,3124
king,c5,False,nnue-era,2579
king,d6,False,nnue-era,5248
rook,a2,True,nnue-era,1604
rook,h4,True,nnue-era,1619
rook,h7,True,nnue-era,2596
king,h6,False,nnue-era,3249
rook,g2,True,nnue-era,1515
rook,g8,True,nnue-era,1510
king,h5,False,nnue-era,1835
rook,g3,True,nnue-era,2335
bishop,g6,True,nnue-era,1971
rook,f5,True,nnue-era,2337
king,b6,False,nnue-era,2336
king,c4,True,nnue-era,2560
rook,a5,True,nnue-era,2124
king,c5,True,nnue-era,1812
queen,h4,True,nnue-era,2759
rook,a8,False,nnue-era,4002
rook,h1,True,nnue-era,2633
rook,c7,True,nnue-era,4216
knight,d2,False,nnue-era,2108
bishop,e6,True,nnue-era,3501
king,b7,False,nnue-era,2241
bishop,e1,False,nnue-era,621
rook,g6,True,nnue-era,1773
king,f5,True,nnue-era,2124
pawn,a3,False,nnue-era,2774
pawn,a2,False,nnue-era,1375
king,c7,False,nnue-era,4334
king,f6,True,nnue-era,1275
king,e6,True,nnue-era,1181
king,d6,True,nnue-era,1208
rook,a4,True,nnue-era,1749
rook,b6,True,nnue-era,2205
king,d5,True,nnue-era,1957
king,f4,False,nnue-era,2367
king,d4,True,nnue-era,3016
rook,h6,True,nnue-era,1845
rook,h5,True,nnue-era,1735
king,b5,True,nnue-era,1430
king,b6,True,nnue-era,969
king,c6,True,nnue-era,1240
rook,h8,True,nnue-era,1776
king,e5,True,nnue-era,2020
king,g6,True,nnue-era,1275
bishop,e2,False,nnue-era,2313
bishop,d2,False,nnue-era,2164
bishop,e5,True,nnue-era,5508
queen,c1,False,nnue-era,1515
queen,b5,False,nnue-era,2374
bishop,a8,False,nnue-era,542
queen,g3,False,nnue-era,2168
queen,c5,True,nnue-era,2621
king,h2,True,nnue-era,7359
queen,c6,True,nnue-era,3027
knight,g7,False,nnue-era,778
rook,d8,True,nnue-era,4467
rook,c4,True,nnue-era,2159
rook,e7,False,nnue-era,4021
bishop,e7,True,nnue-era,2839
rook,e2,False,nnue-era,3701
pawn,h3,False,nnue-era,2215
pawn,b7,True,nnue-era,1186
pawn,g3,False,nnue-era,2693
pawn,h2,False,nnue-era,999
pawn,b8,True,nnue-era,553
queen,h8,True,nnue-era,1788
queen,h2,True,nnue-era,565
bishop,h5,True,nnue-era,1433
knight,f1,False,nnue-era,674
rook,d4,False,nnue-era,3267
queen,a2,True,nnue-era,640
queen,e6,True,nnue-era,3295
rook,h3,True,nnue-era,1730
rook,a4,False,nnue-era,2231
rook,b4,False,nnue-era,2192
bishop,g3,True,nnue-era,4645
queen,h6,False,nnue-era,1460
queen,c2,False,nnue-era,2686
king,c6,False,nnue-era,3642
bishop,h2,False,nnue-era,851
queen,g1,False,nnue-era,907
knight,e1,True,nnue-era,1265
bishop,f1,False,nnue-era,1129
bishop,f1,True,nnue-era,2446
pawn,f2,False,nnue-era,955
bishop,h3,True,nnue-era,1947
knight,b1,True,nnue-era,795
bishop,g1,True,nnue-era,272
king,g4,True,nnue-era,3271
queen,h2,False,nnue-era,1737
queen,g2,True,nnue-era,1419
bishop,g2,False,nnue-era,1780
king,a8,False,nnue-era,810
rook,b1,False,nnue-era,2017
rook,c1,False,nnue-era,2912
rook,c3,False,nnue-era,3139
bishop,b2,False,nnue-era,1972
pawn,h7,True,nnue-era,1096
pawn,h8,True,nnue-era,564
queen,h8,False,nnue-era,272
king,b3,True,nnue-era,2336
bishop,e8,True,nnue-era,627
knight,c7,False,nnue-era,1626
pawn,b3,False,nnue-era,3149
bishop,c8,True,nnue-era,662
pawn,c2,False,nnue-era,1101
rook,h4,False,nnue-era,1550
rook,c3,True,nnue-era,2379
king,e3,True,nnue-era,6691
bishop,g4,True,nnue-era,2468
king,g3,False,nnue-era,1298
rook,b3,True,nnue-era,1798
king,f2,False,nnue-era,695
king,h3,True,nnue-era,3172
king,h4,True,nnue-era,1773
rook,a8,True,nnue-era,2310
bishop,b3,False,nnue-era,1303
pawn,a1,False,nnue-era,754
pawn,e7,True,nnue-era,1172
pawn,d8,True,nnue-era,461
bishop,h8,True,nnue-era,427
queen,d7,True,nnue-era,2534
knight,g7,True,nnue-era,813
knight,h6,True,nnue-era,904
queen,g7,False,nnue-era,1523
rook,h6,False,nnue-era,1313
rook,g6,False,nnue-era,1836
rook,a2,False,nnue-era,4030
knight,b6,False,nnue-era,4507
knight,h4,True,nnue-era,3439
bishop,d8,False,nnue-era,1351
queen,b7,True,nnue-era,3424
knight,a2,True,nnue-era,411
rook,h5,False,nnue-era,1455
king,f4,True,nnue-era,3990
rook,g4,False,nnue-era,1798
king,b5,False,nnue-era,1702
king,a1,True,nnue-era,886
king,b3,False,nnue-era,1070
knight,g8,False,nnue-era,881
king,e4,False,nnue-era,2252
queen,e7,True,nnue-era,2589
rook,e4,False,nnue-era,3235
knight,f8,False,nnue-era,1660
knight,g6,False,nnue-era,4107
knight,a4,False,nnue-era,1108
king,d4,False,nnue-era,1985
king,c3,False,nnue-era,1200
knight,f8,True,nnue-era,803
queen,f8,False,nnue-era,1500
pawn,d7,True,nnue-era,1267
queen,h7,False,nnue-era,490
queen,g8,False,nnue-era,433
queen,a7,True,nnue-era,2047
bishop,d1,False,nnue-era,888
pawn,g1,False,nnue-era,409
knight,b2,True,nnue-era,443
rook,d6,False,nnue-era,2995
pawn,c8,True,nnue-era,522
pawn,a6,True,nnue-era,2560
pawn,a7,True,nnue-era,1356
pawn,a8,True,nnue-era,736
bishop,a4,False,nnue-era,1094
bishop,g1,False,nnue-era,361
rook,b8,True,nnue-era,1993
knight,c1,False,nnue-era,627
bishop,a7,False,nnue-era,736
king,a5,True,nnue-era,681
king,a6,True,nnue-era,550
king,b7,True,nnue-era,650
king,c8,True,nnue-era,227
king,d7,True,nnue-era,528
king,f7,True,nnue-era,666
king,g7,True,nnue-era,656
king,g8,True,nnue-era,291
king,h8,True,nnue-era,210
bishop,h7,True,nnue-era,1177
rook,a3,False,nnue-era,2621
rook,a1,False,nnue-era,2495
queen,a7,False,nnue-era,804
pawn,d2,False,nnue-era,1095
queen,b2,True,nnue-era,1601
queen,f7,False,nnue-era,2367
knight,b6,True,nnue-era,1766
bishop,d6,True,nnue-era,3519
queen,b1,False,nnue-era,1152
bishop,a7,True,nnue-era,877
pawn,c1,False,nnue-era,479
king,d2,False,nnue-era,581
pawn,e2,False,nnue-era,923
pawn,e1,False,nnue-era,405
king,e2,False,nnue-era,628
queen,b1,True,nnue-era,1121
king,a3,False,nnue-era,597
king,a2,False,nnue-era,458
queen,a1,True,nnue-era,870
knight,g8,True,nnue-era,180
queen,a3,True,nnue-era,1216
knight,a7,True,nnue-era,714
pawn,f7,True,nnue-era,1264
rook,h2,True,nnue-era,1077
bishop,b8,True,nnue-era,518
bishop,e1,True,nnue-era,953
king,f3,False,nnue-era,1393
knight,g2,True,nnue-era,543
king,g2,False,nnue-era,617
king,h2,False,nnue-era,424
king,h1,False,nnue-era,201
king,c7,True,nnue-era,671
queen,c1,True,nnue-era,2074
king,g5,True,nnue-era,2132
pawn,b2,False,nnue-era,1252
knight,c2,True,nnue-era,1355
bishop,c8,False,nnue-era,2099
knight,g1,False,nnue-era,144
queen,g1,True,nnue-era,423
rook,g3,False,nnue-era,1639
king,h5,True,nnue-era,1288
king,e8,True,nnue-era,203
king,a7,True,nnue-era,379
bishop,b6,True,nnue-era,1461
pawn,b1,False,nnue-era,545
bishop,h2,True,nnue-era,760
knight,h4,False,nnue-era,1248
knight,c8,True,nnue-era,763
bishop,h8,False,nnue-era,448
king,c1,False,nnue-era,301
king,b1,False,nnue-era,340
pawn,g7,True,nnue-era,1217
pawn,g8,True,nnue-era,452
king,c2,False,nnue-era,695
king,d1,False,nnue-era,233
king,e1,False,nnue-era,237
knight,a3,False,nnue-era,554
pawn,e8,True,nnue-era,423
king,b2,False,nnue-era,698
knight,c8,False,nnue-era,709
bishop,a5,True,nnue-era,1050
bishop,h7,False,nnue-era,680
pawn,f1,False,nnue-era,424
king,h6,True,nnue-era,778
knight,h7,False,nnue-era,1055
bishop,g8,True,nnue-era,482
knight,h8,False,nnue-era,100
queen,b6,True,nnue-era,1613
knight,d8,False,nnue-era,1060
king,g1,False,nnue-era,263
king,f1,False,nnue-era,249
knight,c1,True,nnue-era,657
king,b8,True,nnue-era,244
king,e7,True,nnue-era,630
king,d8,True,nnue-era,186
king,f8,True,nnue-era,254
pawn,f8,True,nnue-era,473
king,a4,True,nnue-era,804
pawn,d1,False,nnue-era,424
bishop,h1,True,nnue-era,258
bishop,c1,False,nnue-era,640
bishop,a1,True,nnue-era,421
king,h7,True,nnue-era,452
knight,b1,False,nnue-era,235
knight,b8,True,nnue-era,229
knight,a1,True,nnue-era,84
king,a8,True,nnue-era,176
knight,h1,True,nnue-era,119
bishop,g8,False,nnue-era,235
king,a1,False,nnue-era,245
knight,a8,False,nnue-era,121
knight,c3,True,modern,39602
pawn,e5,False,modern,36841
knight,f3,True,modern,52741
knight,c6,False,modern,38684
pawn,h3,True,modern,19203
bishop,b4,False,modern,10545
rook,h2,True,modern,1112
bishop,d6,False,modern,13276
pawn,h4,True,modern,14972
pawn,e4,False,modern,15205
knight,e4,True,modern,14280
bishop,h2,False,modern,872
knight,h2,True,modern,1405
knight,f6,False,modern,49994
knight,f6,True,modern,4746
queen,f6,False,modern,9534
pawn,e4,True,modern,44840
king,g8,False,modern,39500
pawn,d3,True,modern,13626
queen,h4,False,modern,4514
queen,h1,False,modern,1362
pawn,d4,True,modern,48134
pawn,d6,False,modern,21729
queen,d3,True,modern,8969
pawn,b6,False,modern,13952
bishop,f4,True,modern,14846
knight,b4,False,modern,5942
pawn,c3,True,modern,23892
knight,d3,False,modern,4528
king,d1,True,modern,3986
queen,f1,False,modern,1205
king,d2,True,modern,6890
queen,a1,False,modern,1618
king,d3,True,modern,5413
bishop,a6,False,modern,3661
pawn,d5,False,modern,44143
pawn,e5,True,modern,23703
pawn,f6,False,modern,16233
pawn,f6,True,modern,5094
queen,e7,False,modern,11513
bishop,e3,True,modern,17085
pawn,f5,False,modern,17800
bishop,e2,True,modern,13681
knight,e4,False,modern,15727
knight,d2,True,modern,17083
knight,d2,False,modern,2239
queen,d2,True,modern,11003
pawn,f4,False,modern,8125
queen,d7,False,modern,9273
bishop,d6,True,modern,3715
king,g1,True,modern,40002
bishop,d3,True,modern,18097
knight,a5,False,modern,3763
rook,e1,True,modern,26275
knight,c4,False,modern,5371
rook,e7,True,modern,4215
king,e7,False,modern,9839
queen,e1,True,modern,2776
king,d7,False,modern,7648
bishop,c4,True,modern,18194
pawn,c4,False,modern,10784
queen,e2,True,modern,12666
king,d8,False,modern,4845
queen,c4,True,modern,4024
bishop,d7,False,modern,12251
rook,c8,False,modern,16538
rook,f8,False,modern,8448
queen,h7,True,modern,2463
rook,f7,False,modern,4196
queen,g8,True,modern,973
king,c7,False,modern,4531
queen,f7,True,modern,3297
rook,e8,False,modern,22789
rook,e8,True,modern,3906
king,c6,False,modern,3940
king,b6,False,modern,2536
rook,d7,True,modern,4663
king,b5,False,modern,1861
queen,g7,True,modern,2735
king,c4,False,modern,1873
rook,d6,True,modern,3445
king,d3,False,modern,1256
queen,e5,True,modern,4448
king,c2,False,modern,708
pawn,c6,False,modern,24179
pawn,e6,False,modern,27899
queen,f3,True,modern,11537
knight,e7,False,modern,11548
bishop,e6,True,modern,3484
king,f7,False,modern,11032
knight,g6,False,modern,4489
bishop,e7,False,modern,18386
knight,g5,True,modern,9167
pawn,h6,False,modern,18771
knight,e6,True,modern,4321
bishop,e6,False,modern,12857
bishop,f7,False,modern,1405
knight,d7,False,modern,20505
pawn,e6,True,modern,4545
knight,e5,False,modern,15154
rook,e5,True,modern,3655
pawn,f7,True,modern,1267
bishop,f6,False,modern,7678
bishop,d2,True,modern,9682
queen,d6,False,modern,7397
queen,d5,False,modern,7056
queen,c5,False,modern,4178
knight,d5,True,modern,12291
knight,f4,True,modern,4626
bishop,f5,False,modern,12035
pawn,e3,True,modern,15354
pawn,d5,True,modern,25563
king,c8,False,modern,7542
pawn,c6,True,modern,4052
knight,h6,False,modern,2730
knight,h3,True,modern,1970
bishop,h5,True,modern,1460
knight,g4,False,modern,7405
bishop,g4,True,modern,2483
bishop,g4,False,modern,13860
queen,g4,True,modern,5623
king,b8,False,modern,3179
rook,h8,False,modern,2843
queen,e7,True,modern,2606
rook,g8,False,modern,6361
queen,e4,True,modern,5409
queen,e6,True,modern,3410
rook,d8,False,modern,19959
pawn,d4,False,modern,22849
knight,g6,True,modern,2299
rook,h7,False,modern,1233
rook,d7,False,modern,4356
queen,d7,True,modern,2580
rook,d1,True,modern,21509
king,a8,False,modern,886
pawn,d3,False,modern,3343
rook,c1,True,modern,14922
pawn,c5,False,modern,28185
knight,e8,True,modern,621
king,b7,False,modern,2554
rook,d3,True,modern,3606
rook,d4,True,modern,3239
king,c5,False,modern,2709
rook,c7,True,modern,4311
king,a4,False,modern,729
rook,c4,True,modern,2085
rook,a7,True,modern,3986
pawn,f4,True,modern,19494
pawn,f5,True,modern,9128
pawn,h5,False,modern,13280
pawn,h4,False,modern,5388
pawn,h3,False,modern,2201
pawn,f8,True,modern,470
queen,f2,True,modern,2751
king,e4,False,modern,2175
knight,d5,False,modern,14240
bishop,c5,False,modern,12900
bishop,c5,True,modern,3419
knight,e5,True,modern,17754
knight,f4,False,modern,5278
queen,d8,True,modern,3065
knight,f7,True,modern,3043
king,e8,False,modern,4316
knight,h8,True,modern,569
knight,g2,False,modern,639
king,f1,True,modern,8221
pawn,f3,True,modern,15291
bishop,h3,False,modern,2757
king,f2,True,modern,10144
king,f6,False,modern,7455
rook,e2,True,modern,4387
pawn,b5,False,modern,19778
bishop,b5,True,modern,12239
rook,e4,True,modern,3462
bishop,d5,True,modern,6086
rook,d5,False,modern,3063
knight,c4,True,modern,5735
knight,c6,True,modern,5631
rook,d6,False,modern,3001
knight,a7,True,modern,695
knight,b5,True,modern,6680
king,f5,False,modern,3878
rook,e3,True,modern,4192
knight,d6,True,modern,4728
king,g6,False,modern,5965
rook,g4,True,modern,1701
king,h5,False,modern,1770
king,h6,False,modern,3177
pawn,g5,False,modern,15124
rook,c5,True,modern,2648
rook,e6,True,modern,3237
pawn,c4,True,modern,24822
pawn,c5,True,modern,10334
queen,d1,False,modern,2891
knight,d1,True,modern,1098
pawn,b7,True,modern,1193
bishop,b7,False,modern,9892
knight,e3,True,modern,3682
pawn,b3,True,modern,14411
bishop,b2,True,modern,6527
knight,c2,True,modern,1518
pawn,g3,True,modern,17984
knight,f3,False,modern,3965
king,e2,True,modern,9026
rook,d2,False,modern,4363
knight,d4,False,modern,12077
knight,e2,True,modern,10153
knight,e2,False,modern,2052
bishop,g5,True,modern,16227
bishop,c3,False,modern,6198
queen,a3,False,modern,1703
bishop,b5,False,modern,2856
rook,d2,True,modern,4840
bishop,f1,False,modern,1120
queen,c1,False,modern,1447
rook,g2,False,modern,2682
king,e1,True,modern,3516
queen,c3,False,modern,3076
rook,h2,False,modern,2279
queen,c2,False,modern,2609
rook,f1,True,modern,8351
queen,g2,False,modern,2526
pawn,a3,True,modern,14045
pawn,b4,True,modern,16689
bishop,b6,False,modern,3541
knight,c3,False,modern,4554
knight,d4,True,modern,15548
king,e3,True,modern,6854
rook,g1,True,modern,6225
queen,h3,False,modern,2215
queen,f3,False,modern,2830
king,f3,True,modern,7248
bishop,h6,True,modern,4098
bishop,d4,False,modern,5631
rook,g7,True,modern,2923
king,f8,False,modern,9127
bishop,e5,False,modern,6287
bishop,h7,True,modern,1252
bishop,c6,False,modern,4990
bishop,g7,False,modern,13061
pawn,a4,True,modern,13986
bishop,a4,False,modern,1141
bishop,h3,True,modern,1770
pawn,a5,True,modern,5725
pawn,a6,False,modern,17915
bishop,e3,False,modern,2940
queen,b6,False,modern,8606
queen,e3,False,modern,2878
queen,e2,False,modern,2486
king,c1,True,modern,8565
bishop,d7,True,modern,2356
knight,e7,True,modern,2385
king,h8,False,modern,7759
pawn,a5,False,modern,13931
pawn,a4,False,modern,6095
rook,b7,True,modern,4321
pawn,a3,False,modern,2691
rook,b8,False,modern,10940
rook,b8,True,modern,2095
pawn,g6,False,modern,23201
king,g7,False,modern,12476
rook,f7,True,modern,3593
knight,g4,True,modern,2575
king,g5,False,modern,3117
